CharlieID,PassengerID,Balance,TransactionID,CardNumber,CVV,ExpirationDate
19605234,1888,88,744,,255,2/11/24
741904977,1889,53,898,5.10876E+15,557,6/1/25
6819473958,1890,96,614,5.10876E+15,928,6/8/24
4962350463,1891,109,529,5.10875E+15,808,9/29/21
6884023244,1892,615,175,5.04837E+15,633,4/11/28
1313642304,1893,147,616,,988,9/27/28
8547293450,1894,319,949,,998,11/18/25
7547516734,1895,343,439,,883,4/24/28
1322166323,1896,229,427,,664,12/16/28
9459681662,1897,535,366,5.04838E+15,770,3/6/29
2530433046,1898,192,738,,133,1/1/30
3119582182,1899,945,235,,499,11/9/21
8475006701,1900,145,749,,432,2/19/28
278388299,1901,639,117,,878,7/21/28
3398601677,1902,332,323,,298,12/7/28
8911415170,1903,256,785,,986,2/20/27
7667832692,1904,824,468,,377,6/23/26
5482278832,1905,451,809,,351,10/15/22
269807284,1906,412,680,,406,7/8/30
5226143451,1907,42,533,,117,8/14/27
4911930381,1908,436,431,5.10875E+15,672,11/8/21
6002896015,1909,543,822,5.04837E+15,716,4/22/27
1420120379,1910,424,773,,746,5/21/27
220049076,1911,285,777,,434,12/21/29
9942642544,1912,450,513,,303,3/14/24
4159190774,1913,998,936,,161,6/20/23
2736863631,1914,217,333,,552,6/3/30
1370825862,1915,712,956,,424,1/29/22
8237422740,1916,316,398,,465,7/16/22
6460278407,1917,159,473,5.10876E+15,161,3/21/26
1666036722,1918,316,243,,398,7/2/25
3936450218,1919,467,289,,242,8/3/26
2524532860,1920,138,649,,217,10/24/22
5669247337,1921,635,556,,146,7/24/26
2094404552,1922,119,282,5.10875E+15,476,9/22/26
388237082,1923,692,762,,919,8/3/30
5815748021,1924,769,266,,892,5/12/29
7006341442,1925,121,144,,469,9/16/21
8320157528,1926,891,239,,915,1/19/26
5259891805,1927,148,658,5.04837E+15,685,9/28/29
6123462636,1928,706,879,,934,12/28/26
5810612601,1929,206,994,,239,10/10/27
6275966378,1930,389,846,,363,8/1/22
2423942052,1931,768,204,,641,9/20/22
2923263545,1932,849,318,,844,8/23/30
8066098979,1933,186,527,,936,9/25/22
3933936438,1934,276,794,,644,12/14/21
4924525901,1935,239,907,,496,1/25/24
3049756608,1936,694,978,,255,1/13/26
8132370732,1937,923,284,,810,9/3/26
3948298742,1938,524,623,,298,9/24/27
8454863222,1939,880,320,,872,10/24/22
5096818284,1940,260,352,,534,6/8/29
8038860276,1941,50,518,5.04838E+15,338,3/6/29
3768710491,1942,698,136,,801,5/14/30
2236745532,1943,732,291,,765,11/16/23
9943395362,1944,597,886,,570,4/30/30
8644759248,1945,601,237,,175,3/19/25
286600706,1946,621,452,,597,11/5/28
6778002794,1947,990,220,,367,2/14/27
6537778476,1948,827,732,,133,4/10/22
8594899300,1949,1,929,,379,9/27/21
7632249036,1950,963,166,,321,2/13/27
3993848845,1951,542,201,,960,9/13/27
9030279273,1952,542,816,,514,12/12/27
3430685044,1953,632,262,,838,1/9/21
6077466697,1954,851,352,5.04837E+15,627,3/21/28
110722132,1955,737,637,5.04837E+15,102,12/17/25
8764155684,1956,186,369,,232,2/14/27
305223259,1957,118,742,,857,3/19/23
7380307924,1958,912,966,,598,4/9/22
5088483082,1959,411,656,5.10876E+15,278,3/22/27
920600603,1960,73,671,,446,3/16/26
9385728040,1961,422,109,,648,6/21/23
7740663492,1962,526,372,5.04837E+15,605,6/17/28
665559976,1963,535,405,,751,6/23/26
4958396705,1964,273,970,,260,3/15/22
9384089265,1965,504,675,,884,11/16/29
6628102114,1966,337,948,,284,3/4/29
681660783,1967,370,790,,950,7/25/23
4849001106,1968,436,995,,925,10/3/27
7292885586,1969,808,230,,443,6/27/26
2453559982,1970,0,629,,913,4/24/29
6203717320,1971,627,858,,386,3/19/28
1704152526,1972,813,426,,355,12/1/26
2761699416,1973,98,592,,589,10/7/29
572104022,1974,178,612,,828,2/5/22
2886440108,1975,633,680,5.04837E+15,859,10/2/29
1377430324,1976,100,104,,265,4/25/30
1340587750,1977,670,222,,437,12/9/24
3386473482,1978,103,980,,608,3/24/26
6675558382,1979,517,598,5.10876E+15,344,10/24/22
5615306092,1980,577,319,,699,5/14/29
8341061546,1981,639,595,,257,7/29/24
5227516545,1982,511,558,5.04838E+15,119,2/21/27
543106500,1983,655,720,,907,4/2/25
5405501212,1984,299,150,,874,7/24/21
7418227639,1985,433,300,,107,5/5/28
9625703322,1986,555,687,,893,3/15/29
9676925543,1987,694,273,,107,9/8/25
5661631553,1988,884,550,,651,7/13/29
4374946004,1989,229,787,,190,3/31/27
4255203644,1990,640,474,,356,11/21/29
892323353,1991,61,237,,502,1/24/29
5630838504,1992,787,124,,557,3/23/26
8477377790,1993,466,723,5.04838E+15,873,9/26/25
619375981,1994,147,923,,982,12/7/25
1089962274,1995,223,470,,614,8/24/22
9715223893,1996,15,223,,204,1/8/24
6932562405,1997,24,470,,835,6/3/24
227746015,1998,869,416,,346,11/2/27
4326739347,1999,508,378,,878,7/3/27
5350693204,2000,748,430,5.10875E+15,400,11/12/23
